"","Value","Count","MapCode","Name","Biome","Bioregion","Nat.1750km2","Nat.1990km2","Nat.2014km2","Nat.2018km2","Nat.2020km2","Nat.2022km2","Nat.2040ard_90.22","Natlost.2022km2","Natlost.90_22km2","SeconNat.2022km2","ArtWtrBodies.2022km2","Builtup.2022km2","Croplands.2022km2","Mines.2022km2","Plantation.2022km2","ARD14.22","ARD18.22","ARD20.22","ARD90.14","ARD90.18","ARD90.20","ARD90.22","EOOkm2","AOO occ","AOO1prc","PrcNat.2022","PrcNat.2040ard_1990.2022","PrcNatlost.2022","PrcNatlost.2040ard_90.22","PrcDeclyr90.22","PrcSeconNat.2022","PrcArtWtrBodies.2022","PrcBuiltup.2022","PrcCroplands.2022","PrcMines.2022","PrcPlantation.2022","Status90.22","EOOstatus.size","AOOstatus.size","A2b","A3","B1i","B2i","RLEcore","ThrExcl.core","Basis.RLEcore"
"166",166,14653,"FFt2","Loerie Conglomerate Fynbos","Fynbos","Eastern Fynbos-Renosterveld Bioregion",211.1736,184.3752,183.2892,182.464,181.6144,181.578,180,29.5956,0.0151712377803523,8.3008,0.0404,2.2844,18.9156,0.0228,0.0316,0.213899999999999,0.221499999999999,0.0181999999999931,0.0452500000000005,0.0682571428571431,0.0920266666666672,0.0874125000000001,957.019359127739,13,11,86,98,14,2,0,4,0,1,9,0,0,"Stable","CR","EN","LC","LC","LC","LC","LC","",""
"167",167,12241,"FOa1","Lowveld Riverine Forest","Forests","Azonal Forests",176.5488,150.1664,134.9728,133.9184,133.714,133.426,124.01,43.1228,0.11147899929678,10.5436,0.6168,0.2176,31.7372,0,0.0076,0.193350000000002,0.123100000000001,0.144000000000005,0.633066666666667,0.580285714285715,0.548413333333334,0.523137500000001,77541.5357092364,66,35,76,83,24,17,0.3,6,0,0,18,0,0,"Stable","LC","VU","LC","LC","LC","LC","LC","",""
"168",168,6973,"FOa2","Swamp Forest","Forests","Azonal Forests",100.55,78.1552,73.7956,73.0308,72.9068,72.8864,69.92,27.6636,0.0674145802198702,20.8364,0.0756,1.4012,4.412,0.0136,0.9248,0.11365,0.0361000000000011,0.0102000000000046,0.18165,0.183014285714286,0.174946666666666,0.16465,19201.8988435303,55,23,72,89,28,11,0.2,21,0,1,4,0,1,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"169",169,1615,"FOa3","Mangrove Forest","Forests","Azonal Forests",23.8556,21.6232,21.02,20.7384,20.6864,20.584,20,3.2716,0.0480594916571091,1.2904,0.1212,1.804,0.0284,0.0264,0.0012,0.0545,0.0385999999999997,0.0511999999999997,0.0251333333333334,0.0316000000000001,0.0312266666666667,0.032475,38230.1664952501,30,4,86,92,14,8,0.2,5,1,8,0,0,0,"Stable","VU","EN","LC","LC","LC","LC","LC","",""
"170",170,54777,"FOz1","Southern Afrotemperate Forest","Forests","Zonal & Intrazonal Forests",788.0272,639.3052,635.2248,632.8444,632.5316,632.2612,628.3,155.766,0.0110182116460182,135.3144,0.0792,1.1484,12.2364,0.0004,6.9872,0.370449999999991,0.14579999999998,0.135199999999998,0.170016666666669,0.230742857142859,0.225786666666666,0.220124999999999,125255.582294843,128,59,80,98,20,2,0,17,0,0,2,0,1,"Stable","LC","LC","LC","LC","LC","LC","LC","",""
"171",171,14802,"FOz2","Northern Afrotemperate Forest","Forests","Zonal & Intrazonal Forests",214.1968,185.5548,182.944,182.5256,182.4828,182.4496,180.7,31.7472,0.0167346789196507,28.3372,0.0112,0.1344,0.0528,0.0012,3.2104,0.0617999999999981,0.0189999999999984,0.0165999999999968,0.108783333333334,0.108185714285714,0.1024,0.0970374999999999,181409.891864369,203,60,85,97,15,3,0.1,13,0,0,0,0,1,"Stable","LC","LC","LC","LC","LC","LC","LC","",""
"172",172,73768,"FOz3","Southern Mistbelt Forest","Forests","Zonal & Intrazonal Forests",1062.1916,892.8896,885.5008,884.2472,884.0592,883.9164,878.87,178.2752,0.0100496186762619,169.2964,0.0356,0.6088,0.4884,0.0004,7.8456,0.198050000000009,0.0827000000000169,0.0714000000000397,0.307866666666664,0.308657142857141,0.294346666666665,0.280412500000001,152005.520430724,363,183,83,98,17,2,0,16,0,0,0,0,1,"Stable","LC","LC","LC","LC","LC","LC","LC","",""
"173",173,27071,"FOz4","Northern Mistbelt Forest","Forests","Zonal & Intrazonal Forests",389.2284,291.4404,289.274,288.8392,288.7752,288.714,287.18,100.5144,0.00935491441817954,92.8988,0.0148,0.0208,0.4504,0,7.1296,0.0700000000000003,0.0313000000000017,0.0305999999999926,0.0902666666666671,0.0929000000000002,0.0888400000000009,0.0852000000000004,46858.304910146,111,50,74,99,26,1,0,24,0,0,0,0,2,"Stable","VU","VU","LC","LC","LC","LC","LC","",""
"174",174,71439,"FOz5","Scarp Forest","Forests","Zonal & Intrazonal Forests",1029.5528,954.1848,948.024,946.7376,946.4372,946.3,941.86,83.2528,0.00826338881105635,65.0064,0.132,2.4452,13.634,0.1324,1.9028,0.215500000000006,0.109400000000022,0.0686000000000035,0.2567,0.265971428571427,0.258253333333334,0.246400000000001,178728.781912936,305,181,92,99,8,1,0,6,0,0,1,0,0,"Stable","LC","LC","LC","LC","LC","LC","LC","",""
"175",175,12849,"FOz6","Southern Coastal Forest","Forests","Zonal & Intrazonal Forests",185.1748,153.474,151.6392,150.9504,150.8716,150.8688,149.4,34.306,0.0169748621916416,13.0308,0.0004,0.1848,21.0776,0,0.0124,0.0962999999999994,0.0204000000000022,0.00140000000000384,0.0764500000000001,0.090128571428571,0.0867466666666663,0.0814124999999999,51589.7002801475,37,14,81,97,19,3,0.1,7,0,0,11,0,0,"Stable","LC","EN","LC","LC","LC","LC","LC","",""
"176",176,47275,"FOz7","Northern Coastal Forest","Forests","Zonal & Intrazonal Forests",680.4808,560.3764,523.8892,517.9636,516.5632,515.3336,490,165.1472,0.080379544891612,123.132,0.8104,20.9848,7.3672,8.5564,4.2964,1.06944999999999,0.657499999999999,0.614800000000002,1.5203,1.51474285714286,1.46044,1.4075875,25680.7335383968,139,84,76,87,24,13,0.3,18,0,3,1,1,1,"Stable","VU","LC","LC","LC","LC","LC","LC","",""
"177",177,18386,"FOz8","Sand Forest","Forests","Zonal & Intrazonal Forests",265.3304,251.2016,244.9732,244.5024,244.2696,244.07,240.06,21.2604,0.02838994656085,16.1172,0.1844,2.3528,2.5516,0,0.0544,0.1129,0.1081,0.0998000000000019,0.259516666666668,0.239257142857144,0.231066666666667,0.222862500000001,4700.76355105566,49,33,92,96,8,4,0.1,6,0,1,1,0,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"178",178,5659,"FOz9","Ironwood Dry Forest","Forests","Zonal & Intrazonal Forests",81.632,81.2556,81.2492,81.248,81.2412,81.2412,81.23,0.3908,0.000177218554782622,0.1196,0.0016,0.0008,0.2688,0,0,0.000999999999999446,0.00169999999999959,0,0.000266666666666637,0.000271428571428446,0.000479999999999829,0.000449999999999839,40154.3764545105,34,19,100,100,0,0,0,0,0,0,0,0,0,"Stable","VU","EN","LC","LC","LC","LC","LC","",""
"179",179,34555,"FRa1","Breede Alluvium Renosterveld","Fynbos","East Coast Renosterveld Bioregion",497.6852,236.886,198.052,178.6256,175.39,174.5252,139.45,323.16,0.263252366117035,81.502,7.9804,29.7076,202.4576,0.2488,1.2636,2.94085,1.02509999999999,0.432399999999987,1.61808333333333,2.08072857142857,2.04986666666667,1.948775,2223.18513919751,30,24,35,59,65,41,0.8,16,2,6,41,0,0,"Decline","EN","VU","VU","VU","EN","VU","EN","EN","B1i"
"180",180,4385,"FRa2","Swartland Alluvium Renosterveld","Fynbos","West Coast Renosterveld Bioregion",63.066,40.7848,39.2004,36.6828,36.5332,36.472,34.05,26.594,0.105745277652459,6.896,0.068,1.5448,17.9532,0,0.132,0.34105,0.0526999999999997,0.0305999999999997,0.0660166666666665,0.1465,0.14172,0.134775,724.699944145142,12,8,58,83,42,17,0.3,11,0,2,28,0,0,"Stable","CR","EN","LC","LC","LC","LC","LC","",""
"181",181,7038,"FRc1","Swartland Silcrete Renosterveld","Fynbos","West Coast Renosterveld Bioregion",101.0532,20.622,16.0296,13.0112,12.838,12.7644,8.34,88.2888,0.381029967995345,12.8228,0.2672,2.3852,71.9724,0.214,0.6272,0.40815,0.0617000000000001,0.0367999999999995,0.19135,0.271814285714286,0.259466666666667,0.24555,5814.97091378406,45,1,13,40,87,60,1.2,13,0,2,71,0,1,"Decline","EN","CR","EN","EN","EN","CR","CR","CR","B2i"
"182",182,14563,"FRc2","Ruens Silcrete Renosterveld","Fynbos","East Coast Renosterveld Bioregion",209.7728,42.538,32.1884,28.8344,28.614,28.5724,20.72,181.2004,0.328308806243829,22.2224,0.1764,2.4668,154.4256,0.3732,1.536,0.452,0.0655000000000001,0.0208000000000013,0.431233333333333,0.489414285714286,0.464133333333333,0.436425,6215.21883443445,40,11,14,49,86,51,1,11,0,1,74,0,1,"Decline","EN","EN","EN","EN","EN","EN","EN","EN","A2b, A3, B1i &  B2i"
"183",183,15226,"FRd1","Nieuwoudtville-Roggeveld Dolerite Renosterveld","Fynbos","Karoo Renosterveld Bioregion",219.4856,202.4376,198.614,197.4708,197.4,197.2452,194.32,22.2404,0.0256493852920603,10.774,0.6572,0.362,10.212,0.0184,0.2168,0.171099999999999,0.0563999999999965,0.0773999999999972,0.159316666666667,0.177385714285715,0.16792,0.1622625,3623.12313017004,24,20,90,96,10,4,0.1,5,0,0,5,0,0,"Stable","EN","EN","LC","LC","LC","LC","LC","",""
"184",184,40185,"FRd2","Hantam Plateau Dolerite Renosterveld","Fynbos","Karoo Renosterveld Bioregion",578.9244,566.5928,565.976,565.3668,565.34,565.3208,564.61,13.6036,0.00224499852451363,7.3236,0.276,0.2648,5.7336,0.0056,0,0.0819000000000045,0.0115000000000123,0.00960000000003447,0.0257000000000005,0.0437857142857143,0.0417599999999993,0.0397500000000015,2005.01823993848,27,24,98,100,2,0,0,1,0,0,1,0,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"185",185,21198,"FRg1","Namaqualand Granite Renosterveld","Fynbos","Namaqualand Cape Shrublands Bioregion",305.542,262.1008,255.326,253.2564,252.8708,252.7984,247.57,52.7436,0.0354916886938155,18.6744,0.0428,0.6112,33.4024,0.0128,0,0.315950000000001,0.114500000000007,0.036200000000008,0.282283333333333,0.315871428571428,0.307666666666666,0.2907,6593.13024868262,37,26,83,94,17,6,0.1,6,0,0,11,0,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"186",186,66061,"FRg2","Swartland Granite Renosterveld","Fynbos","West Coast Renosterveld Bioregion",951.3052,232.6776,194.9928,157.5344,154.9372,153.8884,109.57,797.4168,0.33861961787469,135.0996,4.982,50.1724,596.5728,0.8424,9.7476,5.13805,0.911500000000004,0.5244,1.5702,2.68368571428571,2.59134666666667,2.4621625,3542.3594436167,38,28,16,47,84,53,1.1,14,1,5,63,0,1,"Decline","EN","VU","EN","EN","EN","VU","EN","EN","A2b, A3 &  B1i"
"187",187,1339,"FRg3","Robertson Granite Renosterveld","Fynbos","East Coast Renosterveld Bioregion",19.172,18.992,18.8476,18.8284,18.8272,18.8268,18.73,0.3452,0.00869839932603213,0.2072,0,0.0068,0.128,0,0.0032,0.00260000000000016,0.000399999999999956,0.00020000000000131,0.00601666666666671,0.00584285714285723,0.00549333333333332,0.00516250000000007,25.5836620394287,2,1,98,99,2,1,0,1,0,0,1,0,0,"Stable","CR","CR","LC","LC","LC","LC","LC","",""
"188",188,34838,"FRl1","Kango Limestone Renosterveld","Fynbos","Western Fynbos-Renosterveld Bioregion",501.6744,446.2176,439.4636,433.5984,433.068,432.6588,425.03,69.0156,0.0303860717282331,27.8272,1.4352,1.9812,37.5444,0.0168,0.2108,0.8506,0.23490000000001,0.204599999999999,0.281416666666667,0.450685714285714,0.438320000000001,0.423712500000001,1157.64092871405,21,19,86,95,14,5,0.1,6,0,0,7,0,0,"Stable","CR","EN","LC","LC","LC","LC","LC","",""
"189",189,14375,"FRs1","Vanrhynsdorp Shale Renosterveld","Fynbos","Karoo Renosterveld Bioregion",207.3216,200.3264,196.9564,196.2512,196.1108,196.052,193.65,11.2696,0.0213371777259513,6.8368,0.0436,0.1144,4.1444,0,0.1304,0.113050000000001,0.0498000000000047,0.0294000000000096,0.140416666666667,0.145542857142857,0.14052,0.133575,2153.65524442627,22,20,95,97,5,3,0.1,3,0,0,2,0,0,"Stable","EN","EN","LC","LC","LC","LC","LC","",""
"190",190,1749,"FRs10","Peninsula Shale Renosterveld","Fynbos","West Coast Renosterveld Bioregion",25.2776,4.1244,3.7012,2.6164,2.5456,2.5072,1.6,22.7704,0.392105518378431,2.3396,0.044,19.92,0,0,0.4668,0.14925,0.0273,0.0191999999999999,0.0176333333333333,0.0538571428571428,0.0526266666666667,0.0505375,42.1005794360352,3,1,10,39,90,61,1.2,9,0,79,0,0,2,"Decline","CR","CR","EN","CR","CR","CR","CR","CR","A3, B1i &  B2i"
"191",191,82880,"FRs11","Western Ruens Shale Renosterveld","Fynbos","East Coast Renosterveld Bioregion",1193.65,234.0604,185.0076,155.7688,153.5628,153.0608,107.5,1040.5892,0.346062811137638,97.386,24.1372,14.3052,898.7168,0.1504,5.8936,3.99335,0.677,0.251000000000005,2.04386666666667,2.79612857142857,2.68325333333333,2.5312375,1848.20367483936,28,25,13,46,87,54,1.1,8,2,1,75,0,0,"Decline","CR","VU","EN","EN","CR","VU","CR","CR","B1i"
"192",192,140818,"FRs12","Central Ruens Shale Renosterveld","Fynbos","East Coast Renosterveld Bioregion",2027.5044,311.8848,240.3784,199.5556,196.2364,195.7084,130.36,1831.796,0.372497794057293,129.2676,1.6488,15.9648,1680.0276,0.2248,4.6624,5.58375,0.961799999999997,0.263999999999996,2.97943333333333,4.01175714285714,3.85494666666667,3.6305125,4161.29415283411,42,33,10,42,90,58,1.2,6,0,1,83,0,0,"Decline","EN","VU","EN","CR","EN","VU","CR","CR","A3"
"193",193,191808,"FRs13","Eastern Ruens Shale Renosterveld","Fynbos","East Coast Renosterveld Bioregion",2762.5432,605.806,455.8684,401.8144,398.3632,397.792,280.78,2364.7512,0.343367348623157,238.3124,1.2944,18.2444,2101.0864,1.3344,4.4792,7.25955,1.0056,0.285600000000017,6.2474,7.28541428571429,6.91476,6.5004375,4593.72467281543,56,49,14,46,86,54,1.1,9,0,1,76,0,0,"Decline","EN","VU","EN","EN","EN","VU","EN","EN","A2b, A3 &  B1i"
"194",194,60128,"FRs14","Mossel Bay Shale Renosterveld","Fynbos","East Coast Renosterveld Bioregion",866.4876,402.2604,349.0364,328.078,326.5824,326.3496,283.65,540.138,0.188710596419633,93.9368,0.5676,8.4764,435.776,0.9276,0.4536,2.83585,0.432099999999991,0.116399999999999,2.21766666666667,2.64937142857143,2.5226,2.3722125,1846.94573411542,26,24,38,71,62,29,0.6,11,0,1,50,0,0,"Decline","CR","VU","LC","VU","CR","VU","CR","CR","B1i"
"195",195,19192,"FRs15","Swartberg Shale Renosterveld","Fynbos","Western Fynbos-Renosterveld Bioregion",276.4204,266.4832,265.6436,264.478,264.3472,264.256,263,12.1644,0.00835775013209102,6.3052,0.2176,0.6548,4.8204,0,0.1664,0.173450000000003,0.0555000000000092,0.0456000000000074,0.0349833333333341,0.0716142857142858,0.0712000000000008,0.0696000000000012,1248.26408538275,23,20,96,99,4,1,0,2,0,0,2,0,0,"Stable","CR","EN","LC","LC","LC","LC","LC","",""
"196",196,93548,"FRs16","Uniondale Shale Renosterveld","Fynbos","Eastern Fynbos-Renosterveld Bioregion",1347.8416,1138.6852,1121.7948,1106.1388,1104.8332,1104.1064,1084.66,243.7352,0.0303673043260771,66.3592,1.3436,5.5772,170.3128,0.1076,0.0348,2.21105,0.508100000000013,0.36340000000007,0.703766666666667,1.16237142857143,1.1284,1.0805875,5903.87877143823,56,47,82,95,18,5,0.1,5,0,0,13,0,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"197",197,14380,"FRs17","Langkloof Shale Renosterveld","Fynbos","Eastern Fynbos-Renosterveld Bioregion",207.1352,81.9976,73.4512,64.9264,64.3704,64.1864,54.17,142.9488,0.21721611364235,27.5516,2.4168,7.0148,102.4516,0.0516,3.4624,1.1581,0.184999999999999,0.0919999999999987,0.3561,0.609685714285714,0.587573333333333,0.5566,3221.58155075902,29,22,31,66,69,34,0.7,13,1,3,49,0,2,"Decline","EN","VU","VU","VU","EN","VU","EN","EN","B1i"
"198",198,8244,"FRs18","Baviaanskloof Shale Renosterveld","Fynbos","Eastern Fynbos-Renosterveld Bioregion",118.7088,118.674,118.6664,118.664,118.6632,118.6628,118.66,0.046,0.0000943761902354544,0.0172,0.0004,0.0016,0.0268,0,0,0.000449999999998951,0.000299999999999301,0.000199999999999534,0.000316666666667113,0.00035714285714304,0.000360000000000108,0.000350000000000072,424.891281236389,10,9,100,100,0,0,0,0,0,0,0,0,0,"Stable","CR","EN","LC","LC","LC","LC","LC","",""
"199",199,25923,"FRs19","Humansdorp Shale Renosterveld","Fynbos","Eastern Fynbos-Renosterveld Bioregion",373.1564,177.7468,162.65,158.216,156.1708,156.0092,143.78,217.1472,0.12229530995776,34.2008,2.2864,11.7612,168.14,0.7552,0.0036,0.830100000000002,0.551700000000004,0.0808000000000106,0.629033333333333,0.697528571428571,0.7192,0.6793,2107.5874000664,21,17,42,81,58,19,0.4,9,1,3,45,0,0,"Decline","EN","EN","LC","VU","EN","EN","EN","EN","B1i &  B2i"
"200",200,15181,"FRs2","Nieuwoudtville Shale Renosterveld","Fynbos","Karoo Renosterveld Bioregion",218.8416,118.3852,106.4716,104.6724,104.5296,104.3808,96.5,114.4608,0.118295192304443,35.1852,0.0532,1.87,76.9204,0.026,0.406,0.26135,0.0729000000000006,0.0744000000000042,0.4964,0.489742857142857,0.461853333333333,0.4376375,717.443887900024,13,9,48,82,52,18,0.4,16,0,1,35,0,0,"Decline","CR","EN","LC","VU","CR","EN","CR","CR","B1i"
"201",201,3268,"FRs20","Citrusdal Shale Renosterveld","Fynbos","Eastern Fynbos-Renosterveld Bioregion",46.9992,16.0584,13.2404,11.6556,11.5084,11.4216,8.81,35.5776,0.288746076819608,7.0164,1.3608,3.5356,23.272,0.0116,0.3812,0.22735,0.0585,0.0434000000000001,0.117416666666667,0.157242857142857,0.151666666666667,0.1449,412.825098203857,10,5,24,55,76,45,0.9,15,3,8,50,0,1,"Decline","CR","EN","VU","EN","CR","EN","CR","CR","B1i"
"202",202,223450,"FRs3","Roggeveld Shale Renosterveld","Fynbos","Karoo Renosterveld Bioregion",3217.4844,3162.5016,3154.8004,3149.6284,3148.9376,3148.2544,3140.24,69.23,0.00450504119903062,35.4232,3.3852,2.4724,27.5652,0.228,0.156,0.818250000000035,0.343500000000063,0.341600000000199,0.320883333333332,0.459757142857143,0.452133333333328,0.445225000000008,12844.5963690048,92,81,98,99,2,1,0,1,0,0,1,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"203",203,34161,"FRs4","Ceres Shale Renosterveld","Fynbos","Western Fynbos-Renosterveld Bioregion",491.7796,254.0992,232.4932,213.502,211.9208,211.4584,187.47,280.3212,0.167811626325467,83.9868,7.6292,11.9884,176.1108,0.0308,0.5752,2.62935,0.510899999999999,0.231200000000001,0.90025,1.4499,1.40594666666667,1.332525,1757.1849448689,22,17,43,74,57,26,0.5,17,2,2,36,0,0,"Decline","CR","EN","LC","VU","CR","EN","CR","CR","B1i"
"204",204,85896,"FRs5","Central Mountain Shale Renosterveld","Fynbos","Karoo Renosterveld Bioregion",1236.546,1202.4796,1201.8712,1199.6148,1199.3596,1199.1568,1197.29,37.3892,0.00276329012151218,32.7992,0.5936,1.1564,2.6692,0.1068,0.064,0.339300000000009,0.114500000000021,0.101400000000012,0.0253499999999936,0.10231428571428,0.103999999999996,0.103837499999997,3289.69130756177,39,32,97,100,3,0,0,3,0,0,0,0,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"205",205,145496,"FRs6","Matjiesfontein Shale Renosterveld","Fynbos","Western Fynbos-Renosterveld Bioregion",2095.8636,1840.3688,1825.8052,1811.7228,1810.766,1809.976,1792.88,285.8876,0.0165145160035314,158.6452,3.148,7.612,115.5688,0.6488,0.2648,1.97864999999999,0.436699999999973,0.394999999999982,0.606816666666665,1.02307142857143,0.986759999999996,0.949774999999995,6254.58993753442,68,65,86,97,14,3,0.1,8,0,0,6,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"206",206,111639,"FRs7","Montagu Shale Renosterveld","Fynbos","Western Fynbos-Renosterveld Bioregion",1607.8112,1342.6896,1320.0792,1295.47,1294.1624,1293.3652,1265.62,314.446,0.036735519512477,143.1184,4.3412,12.6716,151.0268,0.1388,3.1492,3.33924999999999,0.526200000000017,0.398599999999988,0.942100000000001,1.68641428571428,1.61757333333333,1.5413875,8783.82240399829,63,57,80,94,20,6,0.1,9,0,1,9,0,0,"Stable","EN","LC","LC","LC","LC","LC","LC","",""
"207",207,72918,"FRs8","Breede Shale Renosterveld","Fynbos","East Coast Renosterveld Bioregion",1049.814,677.5632,636.6356,618.6288,617.2176,616.4136,582.02,433.4004,0.0902492933500522,148.6464,6.2576,16.5856,245.3424,1.5304,15.038,2.52775,0.553799999999995,0.401999999999987,1.70531666666667,2.1048,2.01152,1.910925,4788.01160957227,47,36,59,86,41,14,0.3,14,1,2,23,0,1,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"208",208,344662,"FRs9","Swartland Shale Renosterveld","Fynbos","West Coast Renosterveld Bioregion",4963.734,806.2908,616.4012,498.5676,489.9184,486.5768,306.74,4477.1572,0.396524430143566,413.996,16.3352,129.7756,3884.5256,10.5608,21.964,16.22805,2.99770000000001,1.67080000000001,7.91206666666667,10.9901142857143,10.5457466666667,9.9910625,10535.8747859246,107,91,10,38,90,62,1.2,8,0,3,78,0,0,"Decline","EN","LC","EN","CR","EN","LC","CR","CR","A3"
"209",209,24599,"FS1","Lambert's Bay Strandveld","Fynbos","West Strandveld Bioregion",354.2836,269.6784,248.4768,236.8404,236.0512,235.7048,216.59,118.5788,0.125978202184528,57.3312,0.0288,6.6168,53.7832,0.7016,0.1172,1.5965,0.283899999999996,0.173199999999994,0.883400000000001,1.17278571428571,1.12090666666667,1.061675,1252.69353425793,17,14,67,80,33,20,0.4,16,0,2,15,0,0,"Decline","CR","EN","LC","LC","CR","EN","CR","CR","B1i"
"210",210,22431,"FS10","Southwestern Strandveld","Fynbos","South Strandveld Bioregion",322.8884,311.8224,309.3364,306.1908,306.0516,305.5864,302.08,17.302,0.0199985632847415,2.24,0.0172,14.8456,0.1004,0.0908,0.008,0.46875,0.1511,0.232599999999991,0.103583333333333,0.201128571428571,0.19236,0.194875,8527.58466438257,43,33,95,97,5,3,0.1,1,0,5,0,0,0,"Stable","EN","VU","LC","LC","LC","LC","LC","",""
"211",211,2745,"FS11","Grootbos Strandveld","Fynbos","South Strandveld Bioregion",39.5884,39.5876,39.5876,39.498,39.4524,39.436,39.35,0.1524,0.00382948195899731,0.0316,0,0.118,0.0028,0,0,0.0189500000000002,0.0154999999999994,0.00819999999999865,0,0.00320000000000015,0.00450666666666682,0.00473750000000006,85.6927471402588,5,5,100,99,0,1,0,0,0,0,0,0,0,"Stable","CR","EN","LC","LC","LC","LC","LC","",""
"212",212,8265,"FS12","Southeastern Strandveld","Fynbos","South Strandveld Bioregion",119.0488,98.7332,94.8668,91.782,91.4324,91.066,86.75,27.9828,0.0776557429517122,3.9112,0.0152,23.7176,0,0.1808,0.158,0.475099999999999,0.178999999999998,0.183199999999999,0.1611,0.248257142857143,0.24336,0.2396,5034.3843477309,17,10,76,88,24,12,0.2,3,0,20,0,0,0,"Stable","EN","EN","LC","LC","LC","LC","LC","",""
"213",213,2900,"FS13","Goukamma Strandveld","Fynbos","South Strandveld Bioregion",41.6568,36.6236,35.9204,35.2892,35.2636,35.178,34.36,6.4788,0.0394718159875055,0.4856,0.0012,4.8708,0.0004,0,1.1208,0.0928000000000004,0.0278000000000009,0.0427999999999997,0.0293000000000001,0.0476571428571429,0.0453333333333336,0.0451750000000002,802.621131774841,12,4,84,94,16,6,0.1,1,0,12,0,0,3,"Stable","CR","EN","LC","LC","LC","LC","LC","",""
"214",214,6740,"FS14","St Francis Strandveld","Fynbos","South Strandveld Bioregion",96.9376,90.4544,85.842,85.1716,85.104,84.9368,81.83,12.0008,0.0609986910531716,0.6996,0.0648,10.6624,0.5524,0.0216,0,0.113149999999999,0.0586999999999982,0.083599999999997,0.192183333333334,0.188671428571429,0.178346666666667,0.172425,1121.43196804367,10,8,88,90,12,10,0.2,1,0,11,1,0,0,"Stable","CR","EN","LC","LC","LC","LC","LC","",""
"215",215,20742,"FS2","Saldanha Granite Strandveld","Fynbos","West Strandveld Bioregion",298.842,96.8188,85.4236,79.0196,78.7252,78.3364,67.94,220.5056,0.190896809297368,31.7116,0.0204,23.7464,161.7728,2.9424,0.312,0.885899999999999,0.1708,0.194400000000002,0.4748,0.635685714285714,0.60312,0.577575,1103.66045550903,17,13,26,70,74,30,0.6,11,0,8,54,1,0,"Decline","CR","EN","VU","EN","CR","EN","CR","CR","B1i"
